4576|Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between|2016|4.04|30471|425285170/9780425285180
4577|Memoirs of a Teenage Amnesiac|2007|3.7|28373|374349460/9780374349460
4579|Servant of the Bones|1996|3.7|24324|963192566/9780963192560
4582|The Return of the Native  |1878|3.84|24957|037575718X/9780375757180
4583|Micro|2011|3.38|19460|62094734/9780062094740
4584|No Exit and Three Other Plays|1947|4.09|21841|679725164/9780679725170
4586|Cover Her Face (Adam Dalgliesh |1962|||743219570/9780743219570
4591|أنت لي|2007|4.03|15108|
4592|The House of the Seven Gables|1851|3.45|23797|393924769/9780393924760
4594|Love Warrior|2016|4.1|20094|1250128544/9781250128550
4597|The Souls of Black Folk|1903|4.24|20355|014018998X/9780140189990
4598|I Never Promised You a Rose Garden|1964|3.85|22420|451160312/9780451160320
4600|The Castaways|2009|3.69|21491|316043893/9780316043890
4601|Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person|2015|4.05|25816|
4602|The Lover|1984|3.76|18947|375700528/9780375700520
4605|The Power and the Glory|1940|3.99|21315|142437301/9780142437310
4606|Paula|1994|4.07|19852|849759388X/9788497593880
4609|Behind the Scenes at the Museum|1995|3.94|21844|312150601/9780312150600
4610|Sweetbitter|2016|3.28|21709|1101875941/9781101875940
4612|Tangerine|1997|3.61|23053|152057803/9780152057800
4613|Hell House|1971|3.81|22644|727860992/9780727861000
4614|The Emperor's Children|2006|2.93|15362|030726419X/9780307264190
4615|The Liar|2014|3.95|16326|399170863/9780399170870
4620|Barbarians at the Gate: The Fall of RJR Nabisco|1990|4.22|19176|60536357/9780060536350
4622|Franz Kafka's The Castle (Dramatization)|2003|4.07|22321|082221900X/9780822219000
4628|Er ist wieder da|2012|3.44|9472|3847905171/9783847905170
4629|The Expats|2012|3.42|20548|307956350/9780307956350
4631|Beautiful Day|2013|3.75|19563|316099783/9780316099780
4634|The Glass Bead Game|1943|4.11|20198|312278497/9780312278500
4635|The Yellow Birds|2012|3.74|17858|316219363/9780316219360
4636|Just One Look|2004|4|22664|451213203/9780451213200
4639|Back Roads|1999|3.72|21022|451212452/9780451212450
4640|Cathedral|1983|4.3|18378|679723692/9780679723690
4641|Fantastic Beasts and Where to Find Them: The Original Screenplay|2016|4.41|18290|
4642|The Body|1982|4.26|23127|582418178/9780582418170
4643|A Million Miles in a Thousand Years: What I Learned While Editing My Life|2009|4.18|18963|785213066/9780785213060
4646|Chicken Soup with Rice: A Book of Months (The Nutshell Library)|1962|4.25|25523|006443253X/9780064432540
4649|Diary of a Worm|1996|4.19|23320|006000150X/9780060001510
4653|The Complete Novels|1813|4.55|18828|140259449/9780140259440
4654|The Book of Strange New Things|2014|3.66|15189|055341884X/9780553418840
4655|Epic Fail|2011|3.73|29207|61921262/9780061921260
4657|The Manchurian Candidate (Movie Tie-In Edition)|1959|4.09|19205|743482972/9780743482970
4660|Operating Instructions: A Journal of My Son's First Year|1993|4.18|19466|1400079098/9781400079090
4661|Pale Blue Dot: A Vision of the Human Future in Space|1994|4.32|19834|345376595/9780345376600
4663|The Irresistible Revolution: Living as an Ordinary Radical|2006|4.07|18566|310266300/9780310266300
4664|Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School|2008|4|19172|979777704/9780979777710
4666|The Hundred-Foot Journey|2008|3.54|17275|1439165645/9781439165640
4667|Scorpia Rising (Alex Rider |2011|||399250573/9780399250580
4670|The Melancholy Death of Oyster Boy and Other Stories|1997|4.13|19773|688156819/9780688156820
4671|Breath, Eyes, Memory|1994|3.86|22123|037570504X/9780375705040
4672|Journey to the End of the Night|1932|4.25|17388|811216543/9780811216550
4674|The Humans|2013|4.07|16955|1476727910/9781476727910
4676|1/4 جرام|2008|4.02|15919|
4677|For Women Only: What You Need to Know about the Inner Lives of Men|2004|4.06|15385|1590523172/9781590523180
4679|A Quick Bite (Argeneau |2005|||60773758/9780060773760
4682|A Dangerous Fortune|1993|3.99|18219|440217490/9780440217500
4683|The Well of Lost Plots (Thursday Next |2003|||143034359/9780143034350
4684|The Wealth of Nations|1776|3.87|17180|553585975/9780553585970
4685|Canada|2012|3.49|18396|61692042/9780061692050
4688|Stalingrad: The Fateful Siege, 1942–1943|1998|4.29|18920|140284583/9780140284580
4690|Giggle, Giggle, Quack|2002|4.19|22402|743490096/9780743490090
4691|West with the Night|1942|4.18|19738|865471185/9780865471180
4692|The Cellist of Sarajevo|2008|4.02|20403|1594489866/9781594489860
4693||2009|||312351666/9780312351660
4694|If You Ask Me (And of Course You Won't)|2011|3.65|22405|399157530/9780399157530
4695|Discourse on Method and Meditations on First Philosophy|1637|3.67|20522|872204200/9780872204200
4697|In One Person|2012|3.65|18561|1451664125/9781451664130
4699|The Wisdom of Crowds|2004|3.8|18457|385721706/9780385721710
4701|The Fog|1975|3.87|19322|330376152/9780330376150
4702|Unlimited Power : The New Science Of Personal Achievement|1986|4.21|18588|684845776/9780684845780
4704|Why Be Happy When You Could Be Normal?|2011|3.94|19537|307401243/9780307401240
4706|Can't We Talk about Something More Pleasant?|2014|4.1|19118|1608198065/9781608198060
4707|The Long Hard Road Out of Hell|1998|3.88|19011|60987464/9780060987470
4708|BookRags Summary:  A Storm of Swords||4.59|18960|
4709|Lyle, Lyle, Crocodile|1965|4.13|24284|395137209/9780395137210
4711|Death With Interruptions|2005|3.97|12984|151012741/9780151012750
4713|Sole Survivor|1997|3.77|21203|553589490/9780553589500
4714|Britt-Marie Was Here|2014|4.07|21737|1501142534/9781501142540
4715|Velvet Elvis: Repainting the Christian Faith|2005|3.77|18071|031026345X/9780310263460
4716|Kim|1901|3.72|23349|140183523/9780140183530
4719|The Seven-Percent Solution|1974|4.14|19334|393311198/9780393311200
4721|The Prodigal God: Recovering the Heart of the Christian Faith|2008|4.39|20087|525950796/9780525950790
4722|Toujours Provence|1991|4|21873|679736042/9780679736040
4723|The Lost Painting|2005|3.71|18944|375759867/9780375759860
4724|The Light in the Ruins|2013|3.65|20519|385534817/9780385534820
4725|My Beloved World|2013|4.03|17742|307594882/9780307594880
4727|Critique of Pure Reason|1781|3.92|19521|521657296/9780521657300
4729|Gnomes|1976|4.01|22584|810909650/9780810909660
4731|Gates of Fire: An Epic Novel of the Battle of Thermopylae|1998|4.4|17952|055338368X/9780553383680
4733|On Liberty|1859|3.93|19604|140432078/9780140432080
4734|Not My Father's Son|2014|4|11436|62225073/9780062225080
4735|Nigella Express: Good Food, Fast|2007|3.96|20034|1401322433/9781401322430
4736|The Dead Key|2015|3.79|18773|
4739|Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe|2009|4.33|24936|1934964107/9781934964100
4740|Better: A Surgeon's Notes on Performance|2007|4.19|17109|805082115/9780805082110
4743|Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality|2009|4.39|18027|470484233/9780470484230
4744|Games People Play|1964|3.81|17035|345032799/9780345032800
4746|La Dame aux Camélias|1848|3.97|13562|192836382/9780192836380
4747|The Wedding Dress|2012|3.83|16310|1595549633/9781595549630
4748|Fish: A Proven Way to Boost Morale and Improve Results|1996|3.92|19405|786866020/9780786866020
4749|D-Day, June 6, 1944: The Battle for the Normandy Beaches|1994|4.25|17875|743449746/9780743449750
4750|A Long Walk to Water: Based on a True Story|2010|4.23|21593|547251270/9780547251270
4752|Stuck-Up Suit|2016|4.14|22609|
4754|Midnight Bayou|2001|3.96|25476|515142867/9780515142860
4755|Winter's Tale|1983|3.5|19932|156031191/9780156031200
4756|The Doomsday Conspiracy|1991|3.59|17093|1568650957/9781568650950
4758|Common Sense|1776|3.97|16864|143036254/9780143036260
4759|Falling Leaves: The Memoir of an Unwanted Chinese Daughter|1997|3.88|19598|767903579/9780767903580
4760|رحلتي من الشك إلى الإيمان|1970|4.03|16854|
4762|The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman|2000|3.76|15007|030746363X/9780307463630
4763|The Elementary Particles|1998|3.78|13577|375727019/9780375727020
4765|Dracula (Marvel Illustrated)|2005|3.93|14660|785114777/9780785114770
4767|How Children Succeed: Grit, Curiosity, and the Hidden Power of Character|2012|3.91|16402|547564651/9780547564650
4768|The Fountains of Paradise|1979|3.96|20012|446677949/9780446677940
4769|The Bastard of Istanbul|2006|3.79|14215|670038342/9780670038340
4770|Two Boys Kissing|2013|4.11|24587|307931900/9780307931900
4772|The Ruins|2006|3.5|21613|1400043875/9781400043870
4777|A Rose for Emily and Other Stories|1930|4.06|22629|675093244/9780675093250
4778|The Holy Bible: English Standard Version|2001|4.66|17863|
4780|The Lives of the Artists|1550|3.78|18288|019283410X/9780192834100
4784|The Slap|2008|3.16|18037|1741753597/9781741753590
4785|The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art (Icon Editions)|1929|3.87|16333|64301389/9780064301380
4787|Life and Other Near-Death Experiences|2015|3.82|19073|
4788|The Fortress of Solitude|2003|3.87|15100|571219357/9780571219350
4789|The Darkest Evening of the Year|2007|3.71|21297|553804820/9780553804830
4792|The Scrapbook of Frankie Pratt|2011|3.72|20508|61966908/9780061966900
4793|Bee Season|2000|3.55|21160|385498802/9780385498810
4795|Night Chills|1976|3.86|20424|425098648/9780425098650
4796|Be Here Now|1971|4.27|18275|517543052/9780517543050
4800|The Thief of Always|1992|4.18|19799|60177241/9780060177250
4803|The Everything Store: Jeff Bezos and the Age of Amazon|2013|4.06|20539|316219266/9780316219270
4805|Kiss of a Demon King (Immortals After Dark |2009|||1416580948/9781416580940
4809|Chanakya's Chant|2010|3.68|15474|9380658674/9789380658670
4810|The Naked and the Dead|1948|3.94|18912|312265050/9780312265050
4811|Battle Cry of Freedom|1988|4.32|19132|019516895X/9780195168950
4812|The Little Mermaid|1989|4.36|21994|307162346/9780307162340
4813|Lifeguard|2005|3.76|20053|044661761X/9780446617610
4814|Because of Mr. Terupt|2010|4.34|20632|038573882X/9780385738830
4815|Blubber|1974|3.78|25402|330398059/9780330398050
4822|Complete Poems, 1904-1962|1991|4.35|18662|871401525/9780871401530
4823|Execution: The Discipline of Getting Things Done|2009|3.83|18065|609610570/9780609610570
4824|Smoke Gets in Your Eyes: And Other Lessons from the Crematory|2014|4.04|10979|393240231/9780393240240
4826|The Call of Cthulhu|1928|4.05|17199|
4827|20th Century Ghosts|2005|3.95|21987|61147974/9780061147980
4828|Ghostwritten|1999|4.06|17900|375724508/9780375724500
4829|The One That Got Away|2015|3.77|17367|
4831|Where the Mountain Meets the Moon|2009|4.24|24371|316114278/9780316114270
4834|How to Build a Girl|2014|3.69|16981|
4836|The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World|2004|3.77|22226|743250621/9780743250630
4838|The Double Bind|2007|3.62|22067|1400047463/9781400047470
4839|Summer Rental|2011|3.78|20723|312642695/9780312642690
4840|The Ice Twins|2015|3.68|16718|7563035/9780007563040
4842|The Virgin Blue|1997|3.65|23484|452284449/9780452284450
4843|Salt Sugar Fat: How the Food Giants Hooked Us|2013|3.98|18542|1400069807/9781400069800
4847|Lilly's Purple Plastic Purse|1996|4.2|24247|688128971/9780688128980
4848|84, Charing Cross Road|1970|4.19|26899|140143505/9780140143510
4850|Peace Is Every Step: The Path of Mindfulness in Everyday Life|1990|4.34|19152|553351397/9780553351390
4852|Scrappy Little Nobody|2016|3.91|28719|1501117203/9781501117210
4853|The Einstein Prophecy|2015|3.58|19019|
4855|Batman: A Death in the Family|1988|4.05|19765|930289447/9780930289450
4856|TransAtlantic|2013|3.81|18065|1400069599/9781400069590
4859|Books of Blood: Volumes One to Three (Books of Blood |1984|||425165582/9780425165580
4861|Searching for God Knows What|2000|3.92|19383|785263713/9780785263720
4862|The Missing Piece|1976|4.27|21207|60256710/9780060256720
4863|Fatherland|1992|3.96|18917|61006629/9780061006620
4865|The Bridge of San Luis Rey|1927|3.8|22003|60088877/9780060088870
4866|White Nights|1848|4.05|13405|
4868|Jesus the Christ|1915|4.63|17179|875793266/9780875793270
4869|Disney's the Lion King|1994|4.49|19553|1570820872/9781570820880
4870|Shirley|1849|3.71|22562|141439866/9780141439860
4872|Villa Incognito|2003|3.65|14206|1842431021/9781842431020
4873|The Sellout|2015|3.8|21733|374260508/9780374260510
4874|Fables, Vol. 4: March of the Wooden Soldiers|2004|4.29|23624|1401202225/9781401202220
4875|Night School|2016|3.96|11181|804192979/9780804192970
4877|Horton Hatches the Egg|1940|4.14|29676|7175191/9780007175190
4879|Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape|2013|3.72|12643|62248472/9780062248470
4880|Apology|-390|4.15|18261|865163480/9780865163480
4881|Preacher, Volume 3: Proud Americans|1997|4.27|19451|1563893274/9781563893280
4883|The Little Red Hen (Little Golden Book)|1954|4.2|22932|307960307/9780307960310
4884|Lethal|2011|4.04|20353|1455501476/9781455501470
4885|The Terror|2007|4|21225|316017442/9780316017440
4886|Madeline's Rescue|1953|4.24|24495|670447161/9780670447170
4887|Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime|2010|4.1|16800|61733636/9780061733640
4890|Joni: An Unforgettable Story|1976|4.23|20191|310240018/9780310240010
4893|Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture|2000|3.84|17931|142000159/9780142000150
4894|Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life|1978|4.13|17811|1577312295/9781577312290
4898|Katherine|1954|4.18|22577|155652532X/9781556525320
4899|A Short History of Tractors in Ukrainian|2005|3.37|18204|141020520/9780141020520
4900|Where They Found Her|2015|3.83|19429|62225464/9780062225470
4904|We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam|1991|4.29|18688|034547581X/9780345475820
4905|Whiteout|2004|3.54|18791|451215710/9780451215710
4906|A Distant Mirror:  The Calamitous 14th Century|1978|4.11|21776|345349571/9780345349580
4907|Heat|2006|3.97|16579|142407577/9780142407580
4908|The Game: Penetrating the Secret Society of Pickup Artists|2005|3.73|16698|60554738/9780060554740
4910|Just Like Heaven (Smythe-Smith Quartet |2011|||749941995/9780749941990
4914||1992|||1560768800/9781560768810
4920|Testimony|2008|3.54|21977|316059862/9780316059860
4924|The Best Laid Plans|1997|3.66|17173|446604089/9780446604090
4925|Nation|2008|4.05|22466|61433012/9780061433020
4930|Pandora Hearts 1巻|2006|4.2|19222|4757518080/9784757518090
4931|At the Mountains of Madness and Other Tales of Terror|1931|4.25|19586|345329457/9780345329460
4932|Lit|2008|3.88|17964|60596988/9780060596990
4934|Mockingbird|2010|4.18|21138|399252649/9780399252650
4935|28 حرف|2012|3.1|15708|
4936|I Kissed Dating Goodbye|1996|3.61|17121|1590521358/9781590521360
4938|Ellen Foster|1987|3.75|23327|375703055/9780375703060
4939|The Complete Stories|1946|4.34|18314|805210555/9780805210550
4940|Veganomicon: The Ultimate Vegan Cookbook|2007|3.98|19359|156924264X/9781569242640
4942|Wise Blood|1952|3.88|18053|374530637/9780374530630
4943|Kürk Mantolu Madonna|1943|4.49|19806|9753638027/9789753638030
4945|In His Steps|1896|4.15|18254|1557488150/9781557488150
4946|Lothaire (Immortals After Dark |2012|||1439136823/9781439136830
4949|Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs|2008|3.89|19468|61628018/9780061628020
4950|Out of the Easy|2013|4.05|25913|039925692X/9780399256930
4951|Batman: The Man Who Laughs|2005|4.09|16933|1401216226/9781401216220
4953|The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers|2014|4.2|19492|62273205/9780062273210
4956|My Booky Wook|2007|3.42|16553|340936150/9780340936150
4958|Just My Type: A Book About Fonts|2010|3.79|22046|1592406521/9781592406520
4960|Love Is a Dog from Hell|1977|4.16|19471|876853629/9780876853630
4962|The Zombie Room|2012|3.61|14302|1846247195/9781846247190
4963|The Analyst|2002|4.12|11685|552150215/9780552150220
4964|Shades of Grey|2009|4.14|22788|670019631/9780670019630
4965|That Was Then, This Is Now|1971|3.89|22946|140389660/9780140389660
4967|The Family Fang|2011|3.6|18214|61579033/9780061579040
4968|The Pursuit of Happyness|2006|4.17|18492|60744871/9780060744880
4969|Min kamp 1 (Min kamp |2009|||
4971|No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II|1994|4.2|26004|684804484/9780684804480
4972|Straight Man|1997|4.02|19358|375701907/9780375701900
4973|The Moviegoer|1961|3.7|18655|375701966/9780375701960
4974|The Cherry Orchard|1904|3.68|18914|413774031/9780413774030
4976|Unfinished Tales of Númenor and Middle-Earth|1980|3.93|18402|026110215X/9780261102160
4978|Infinity Welcomes Careful Drivers (Red Dwarf |1989|||451452011/9780451452020
4979|Coyote Blue|1994|3.75|19901|60735430/9780060735430
4980|فوضى الحواس|1997|3.83|16337|
4981|Orthodoxy|1908|4.23|18303|160096527X/9781600965270
4982|Fancy Nancy|2005|4.15|21619|60542098/9780060542090
4983|The Heart of the Matter|1948|3.98|19149|99478420/9780099478420
4986|Sail|2008|3.8|20932|316018708/9780316018710
4987|The Sleeper and the Spindle|2014|3.9|20889|1408859645/9781408859640
4988|A Fall of Marigolds|2014|4.04|17015|045141991X/9780451419910
4991|Can Love Happen Twice?|2011|3.31|15668|143417231/9780143417230
4994|This Boy's Life|1989|3.98|19981|802136680/9780802136690
4996|Death Comes for the Archbishop|1927|3.88|21343|679728899/9780679728890
4999|Tartuffe|1664|3.66|21061|1854596373/9781854596380
5000|Passion Unleashed (Demonica |2009|||446401056/9780446401050
5002|في ديسمبر تنتهي كل الأحلام|2011|3.33|16479|9953716889/9789953716890
5003|Just for You (Little Critter)|1975|4.25|22965|030711838X/9780307118390
5004|Amazonia|2002|4.11|20410|60002492/9780060002500
5005|Feeling Good: The New Mood Therapy|1980|3.95|17065|380810336/9780380810340
5006|Blue Smoke|2005|3.97|24366|515141399/9780515141400
5008|Codependent No More: How to Stop Controlling Others and Start Caring for Yourself|1986|4.13|18340|894864025/9780894864020
5009|Oblomov|1859|4|18458|1933480092/9781933480090
5011|Delicious!|2014|3.75|17657|1400069629/9781400069620
5012|NurtureShock: New Thinking About Children|2008|4.04|17310|446504122/9780446504130
5014|Two Little Girls in Blue|2006|3.85|20727|743497295/9780743497300
5017|Dreams of a Dark Warrior (Immortals After Dark |2011|||1439136807/9781439136800
5019|Jimmy Corrigan, the Smartest Kid on Earth|2000|4.1|17128|224063979/9780224063980
5022|Marina|1999|3.99|18260|8423648990/9788423648990
5023|My Name Is Memory|2010|3.7|23498|1594487588/9781594487580
5024|Written on the Body|1992|4.08|18203|679744479/9780679744470
5027|Genome: the Autobiography of a Species in 23 Chapters|1999|4.02|17684|60894083/9780060894080
5028|The Going-To-Bed Book|1982|4.22|21078|671449028/9780671449020
5031|Redeployment|2014|3.98|15597|1594204993/9781594205000
5032|Going Bovine|2009|3.65|26259|385733976/9780385733980
5033|The Postman Always Rings Twice|1934|3.81|19416|752861743/9780752861750
5035|Shadow Divers|2004|4.26|16917|965925072/9780965925080
5036|Moon Over Manifest|2010|4.02|23298|385907508/9780385907510
5037|The Glass Palace|2000|3.94|16535|375758771/9780375758780
5038|Chopsticks|2012|3.72|18375|1595144358/9781595144360
5039|Every Fifteen Minutes|2015|3.72|16765|125001011X/9781250010120
5046|أولاد حارتنا|1959|4.1|14860|9770915343/9789770915350
5050|The Story of Beautiful Girl|2011|3.92|19655|446574465/9780446574460
5051|Galileo's Daughter: A Historical Memoir of Science, Faith and Love|1999|3.74|21260|140280553/9780140280560
5052|Mila 18|1961|4.27|19323|553241605/9780553241600
5053|Drawing from Memory|2011|3.81|21137|545176867/9780545176870
5055|Nightfall|1970|4.01|21683|553290991/9780553291000
5056|How I Became a Pirate|2003|4.07|21554|152018484/9780152018480
5058|Last Night in Twisted River|2009|3.74|18441|1400063841/9781400063840
5059|Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived|2011|3.54|17668|006204964X/9780062049640
5061|A Matter of Honor|1985|3.9|16502|312933541/9780312933550
5062|Mr. Perfect|2000|4.07|24753|743482883/9780743482880
5065|No Time for Goodbye (No Time For Goodbye |2007|||055380555X/9780553805550
5066|Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World|2004|3.86|20551|60730269/9780060730260
5068|A Sand County Almanac and Sketches Here and There|1949|4.24|16792|195007778/9780195007770
5069|Lassie Come-Home|1940|4.16|19100|805072063/9780805072070
5070|The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health|2001|4.21|16485|1932100660/9781932100660
5071|The Gruffalo|1999|4.47|19609|333710932/9780333710940
5073|The City and the Stars|1956|4.08|19032|1857987632/9781857987640
5076|Brief Interviews with Hideous Men|1999|3.88|15555|034911188X/9780349111890
5077|All Around the Town|1992|3.94|20029|1416516727/9781416516730
5079|The Siren|2009|3.78|21740|1440154236/9781440154230
5080|The Quiet Game|1999|4.17|16853|340686030/9780340686030
5081|American Sphinx: The Character of Thomas Jefferson|1996|3.9|17375|679764410/9780679764410
5082|Headhunters|2008|3.78|16509|307948684/9780307948690
5084|The Sheltering Sky|1949|3.92|16494|141023422/9780141023430
5085|The Rest of Us Just Live Here|2015|3.76|23412|1406331163/9781406331160
5086|The Lady Elizabeth|2008|3.97|20345|345495357/9780345495360
5087|The Astronaut Wives Club|2013|3.26|17837|1455503258/9781455503250
5088|The Man Who Was Thursday: A Nightmare|1908|3.85|17481|375757910/9780375757910
5089|Cheaper by the Dozen|1948|3.99|26266|006008460X/9780060084610
5090|The Monster of Florence|2008|3.72|21548|446581194/9780446581200
5091|Winter's Bone|2006|3.92|18306|031605755X/9780316057550
5094|Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food|2007|3.39|17837|61251348/9780061251340
5095|The Weight of Water|1997|3.62|21394|316780375/9780316780380
5097|Scarlet Feather|2000|3.93|20948|451203771/9780451203780
5100|Fantastic Voyage|1966|3.89|20415|553275720/9780553275730
5101|We Wish to Inform You That Tomorrow We Will Be Killed with Our Families|1998|4.3|18716|312243359/9780312243360
5102|The Harbinger: The Ancient Mystery that Holds the Secret of America's Future|2011|3.93|15063|161638610X/9781616386110
5104|Clara and Mr. Tiffany|2010|3.71|23459|1400068169/9781400068170
5105|The Geography of You and Me|2014|3.68|22368|316254770/9780316254780
5108|Chinese Cinderella: The True Story of an Unwanted Daughter|1999|4.04|21410|440228654/9780440228650
5110|Raymond E. Feist's Magician Master|2010|4.43|18430|785139877/9780785139870
5111|Bossman|2016|4.25|24354|
5112|The Black Dagger Brotherhood: An Insider's Guide|2008|4.32|26144|451225007/9780451225010
5113|Locke & Key, Vol. 2: Head Games|2009|4.36|22505|1600104835/9781600104830
5115|The Secret Adversary (Tommy and Tuppence |1922|||1600963943/9781600963940
5116|Hopscotch|1963|4.25|10309|394752848/9780394752850
5119|Clapton: The Autobiography|2007|3.81|16369|038551851X/9780385518510
5120|No Logo|1999|3.86|18792|312421435/9780312421430
5121|No Second Chance|2003|4.05|18799|451210557/9780451210560
5122|Fear and Loathing on the Campaign Trail '72|1973|4.1|15306|446698229/9780446698220
5123|Shroud for a Nightingale (Adam Dalgliesh |1971|||743219600/9780743219600
5125|Stories of Your Life and Others|2002|4.27|16252|330426648/9780330426640
5126|Travesuras de la niña mala|2006|4.04|11707|9707704667/9789707704660
5127|The Girl Who Fell from the Sky|2010|3.6|19139|1565126807/9781565126800
5128|Lunar Park|2005|3.6|16431|375727272/9780375727280
5130|Ayat-Ayat Cinta|2004|3.81|12345|
5132|Manuscript Found in Accra|2012|3.8|14318|385349831/9780385349830
5133|Save Me|2011|3.63|20168|031238078X/9780312380790
5134|Weaveworld|1987|4.13|19251|7117140/9780007117150
5135|Loves Music, Loves to Dance|1991|3.89|21880|671758896/9780671758900
5138|Nicholas and Alexandra|1967|4.25|17709|345438310/9780345438320
5140|Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library |2013|||037587089X/9780375870900
5141|Friday|1982|3.82|21388|345414004/9780345414010
5143|Tuesday|1991|4.17|21366|395870828/9780395870820
5145||1987|||886773784/9780886773790
5146|Slouching Towards Bethlehem|1968|4.24|17787|374521727/9780374521720
5149|Mile 81|2011|3.62|14213|1451665601/9781451665600
5150|The Brooklyn Follies|2005|3.81|15635|312426232/9780312426230
5152|The Yearling|1930|3.99|21797|689846231/9780689846240
5154|I Am Ozzy|2009|4.05|16922|446569895/9780446569900
5155|The Sex Lives of Cannibals: Adrift in the Equatorial Pacific|2003|3.87|16954|767915305/9780767915300
5157|A Virtuous Woman|1989|3.67|21311|375703063/9780375703060
5161|Did You Ever Have a Family|2015|3.81|17129|1476798176/9781476798170
5162|The Gold Coast|1990|4.06|18616|751531219/9780751531210
5163|On Death and Dying|1969|4.15|17937|684839385/9780684839390
5174|The Collector|2014|3.92|15888|399171088/9780399171090
5175|Sunshine|2003|3.85|27918|515138819/9780515138820
5177|Salvage the Bones|2010|3.81|18505|1608195228/9781608195220
5180|Mornings on Horseback|1981|4.1|18321|671447548/9780671447540
5182|London|1997|4.06|18902|345455681/9780345455680
5184|My True Love Gave to Me: Twelve Holiday Stories|2014|3.73|22480|1250059305/9781250059310
5187|Nobody's Fool|1993|4.12|18392|679753338/9780679753340
5188|Rage|1977|3.8|21746|451076451/9780451076460
5191|The Cat's Table|2011|3.59|16631|224093614/9780224093610
5192|The Demolished Man|1953|3.99|20685|1857988221/9781857988220
5195|Twilight Eyes|1984|3.86|20694|425100650/9780425100650
5198|Of Love and Shadows|1984|3.96|15919|553383833/9780553383840
5202|Asterios Polyp|2009|4.19|19635|307377326/9780307377330
5204|The Walking Dead, Vol. 04: The Heart's Desire|2005|4.23|21488|1582405301/9781582405310
5206|Sick Puppy|2000|3.88|18248|446695688/9780446695690
5207|The Days Are Just Packed: A Calvin and Hobbes Collection|1993|4.68|19143|836217357/9780836217350
5208|An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers|2008|3.72|15601|1600610862/9781600610870
5210|Discipline and Punish: The Birth of the Prison|1975|4.21|16892|679752552/9780679752550
5211|Pay It Forward|1999|4.15|18220|743412028/9780743412020
5212|The Creative License: Giving Yourself Permission to Be The Artist You Truly Are|2005|3.93|18139|1401307922/9781401307930
5213|Full Moon o Sagashite, Vol. 1|2001|4.06|19443|1591169283/9781591169280
5215|Plan B: Further Thoughts on Faith|2004|4.05|18056|1594481571/9781594481570
5216|In the Company of the Courtesan|2006|3.76|19614|812974042/9780812974040
5219|Two By Two|2016|3.9|27691|
5220|Sea Glass|2002|3.65|19585|316013838/9780316013830
5225|Fatal Vision|1983|4.1|18395|451165667/9780451165660
5226|Gang Leader for a Day: A Rogue Sociologist Takes to the Streets|2008|4.01|15387|1594201501/9781594201510
5228|Developing the Leader Within You|1993|4.18|15817|785281126/9780785281120
5230|The Bees|2014|3.67|15848|62331159/9780062331150
5231|Ape House|2010|3.46|21093|385664443/9780385664450
5232|Polgara the Sorceress (Malloreon)|1997|4.07|22802|345422554/9780345422550
5233|China Rich Girlfriend (Crazy Rich Asians |2015|||385539088/9780385539080
5234|A Woman After God's Own Heart|1997|4.29|16200|736918833/9780736918830
5236|The Good House|2013|3.66|16490|1250015545/9781250015550
5237|Bless Me, Ultima|1972|3.74|18380|446675369/9780446675370
5238|Glamorama|1998|3.47|14947|375703845/9780375703840
5241|Silk|1996|3.82|14555|375703829/9780375703830
5242|A Secret Kept|2009|3.33|19079|312593317/9780312593320
5244|The Baron in the Trees|1957|4.06|13221|156106809/9780156106800
5248||2010|||778303829/9780778303820
5251|The Dressmaker|2012|3.44|20464|385535589/9780385535590
5253|Jumanji|1981|4.03|21961|395304482/9780395304490
5254|Replay|1986|4.16|18019|068816112X/9780688161120
